order_id,product_id,quantity,selling_price
ORD000292,P0070,1,3249750.0
ORD000292,P0009,5,18000.0
ORD000293,P0008,3,65000.0
ORD000293,P0042,2,42000.0
ORD000294,P0039,5,28000.0
ORD000294,P0012,1,5000.0
ORD000295,P0063,15,34999750.0
ORD000295,P0045,6,1850000.0
ORD000296,P0008,6,65000.0
ORD000296,P0035,5,15366.0
ORD000297,P0012,4,5000.0
ORD000297,P0076,2,1708410.0
ORD000298,P0085,1,1720950.0
ORD000299,P0026,1,61617.0
ORD000299,P0032,4,12000.0
ORD000299,P0045,2,1850000.0
ORD000300,P0019,4,22000.0
ORD000301,P0059,5,55000.0
ORD000302,P0036,25,185000.0
ORD000302,P0053,7,165000.0
ORD000303,P0069,3,2499750.0
ORD000303,P0040,3,17717.0
ORD000303,P0026,3,61909.0
ORD000304,P0027,10,85775.0
ORD000305,P0035,4,16000.0
ORD000305,P0028,5,78000.0
ORD000306,P0059,4,53923.0
ORD000306,P0013,5,4780.0
ORD000306,P0008,4,65000.0
ORD000306,P0002,5,16823.0
ORD000306,P0043,2,3190000.0
ORD000306,P0006,5,82000.0
ORD000307,P0085,4,1561256.0
ORD000307,P0052,5,286674.0
ORD000307,P0059,3,55000.0
ORD000308,P0056,22,167062.0
ORD000309,P0040,3,18000.0
ORD000310,P0072,3,1912138.0
ORD000310,P0024,3,8000.0
ORD000311,P0023,5,40292.0
ORD000311,P0055,3,258584.0
ORD000311,P0025,2,15000.0
ORD000312,P0088,7,576180.0
ORD000312,P0076,6,1555404.0
ORD000312,P0069,4,2499750.0
ORD000312,P0051,9,320000.0
ORD000312,P0035,10,16000.0
ORD000312,P0058,12,329950.0
ORD000313,P0074,22,499750.0
ORD000313,P0035,18,16000.0
ORD000314,P0009,5,17042.0
ORD000314,P0058,2,350000.0
ORD000315,P0037,28,95000.0
ORD000316,P0086,1,420488.0
ORD000317,P0083,1,591690.0
ORD000317,P0050,3,404166.0
ORD000317,P0088,3,576180.0
ORD000318,P0035,13,16000.0
ORD000319,P0058,12,350000.0
ORD000319,P0010,9,150034.0
ORD000320,P0039,3,28000.0
ORD000320,P0083,3,563122.0
ORD000321,P0036,1,185000.0
ORD000321,P0066,4,12499750.0
ORD000322,P0006,19,75940.0
ORD000322,P0058,11,350000.0
ORD000323,P0035,4,14602.0
ORD000323,P0010,2,165000.0
ORD000324,P0048,1,12000.0
ORD000325,P0012,22,5000.0
ORD000326,P0044,1,895957.0
ORD000326,P0003,1,14000.0
ORD000326,P0055,2,253612.0
ORD000327,P0055,5,280000.0
ORD000327,P0006,3,79653.0
ORD000327,P0043,1,3190000.0
ORD000328,P0038,5,35000.0
ORD000329,P0002,4,18000.0
ORD000329,P0011,2,5000.0
ORD000329,P0017,3,9000.0
ORD000330,P0053,5,165000.0
ORD000330,P0064,1,27167312.0
ORD000330,P0055,5,280000.0
ORD000331,P0056,4,180000.0
ORD000331,P0019,2,22000.0
ORD000332,P0038,1,32054.0
ORD000332,P0029,1,25000.0
ORD000333,P0052,1,290000.0
ORD000333,P0059,4,51359.0
ORD000333,P0068,2,8749750.0
ORD000334,P0019,2,22000.0
ORD000334,P0055,3,280000.0
ORD000335,P0013,3,5000.0
ORD000336,P0087,4,626883.0
ORD000336,P0084,4,689959.0
ORD000336,P0052,4,267438.0
ORD000337,P0053,4,165000.0
ORD000337,P0015,1,45000.0
ORD000337,P0002,2,18000.0
ORD000337,P0005,1,79000.0
ORD000338,P0058,9,338540.0
ORD000338,P0008,2,61213.0
ORD000339,P0033,3,69000.0
ORD000339,P0006,3,82000.0
ORD000339,P0056,5,180000.0
ORD000339,P0078,2,1500016.0
ORD000339,P0079,3,1428039.0
ORD000340,P0042,2,42000.0
ORD000340,P0005,3,79000.0
ORD000341,P0052,3,290000.0
ORD000341,P0019,4,22000.0
ORD000341,P0068,1,8749750.0
ORD000341,P0043,5,3190000.0
ORD000341,P0032,5,11288.0
ORD000341,P0006,3,80777.0
ORD000342,P0008,2,65000.0
ORD000342,P0035,2,16000.0
ORD000342,P0016,1,25000.0
ORD000342,P0087,5,642681.0
ORD000343,P0018,3,38000.0
ORD000343,P0019,3,22000.0
ORD000344,P0040,13,18000.0
ORD000344,P0050,16,407097.0
ORD000345,P0015,1,45000.0
ORD000345,P0063,3,34999750.0
ORD000345,P0045,4,1850000.0
ORD000346,P0028,2,78000.0
ORD000347,P0014,5,11158.0
ORD000347,P0040,3,18000.0
ORD000348,P0066,5,12499750.0
ORD000348,P0085,1,1720950.0
ORD000348,P0030,2,14000.0
ORD000349,P0052,8,290000.0
ORD000349,P0059,7,55000.0
ORD000349,P0086,10,453249.0
ORD000349,P0025,7,15000.0
ORD000350,P0026,4,60931.0
ORD000350,P0032,4,12000.0
ORD000351,P0077,5,1610195.0
ORD000351,P0013,4,5000.0
ORD000352,P0050,4,420000.0
ORD000352,P0085,3,1595927.0
ORD000353,P0015,2,45000.0
ORD000353,P0016,3,25000.0
ORD000353,P0057,1,220000.0
ORD000353,P0056,3,180000.0
ORD000354,P0088,9,576180.0
ORD000354,P0034,27,85000.0
ORD000354,P0066,10,12499750.0
ORD000355,P0005,3,75970.0
ORD000355,P0026,3,65000.0
ORD000355,P0057,3,220000.0
ORD000355,P0008,5,65000.0
ORD000355,P0018,2,38000.0
ORD000356,P0030,30,13373.0
ORD000356,P0084,21,719048.0
ORD000357,P0011,3,5000.0
ORD000357,P0012,1,5000.0
ORD000357,P0002,2,18000.0
ORD000357,P0032,3,12000.0
ORD000358,P0010,5,165000.0
ORD000358,P0003,4,14000.0
ORD000358,P0017,3,9000.0
ORD000358,P0038,3,35000.0
ORD000359,P0018,5,36296.0
ORD000359,P0017,5,9000.0
ORD000359,P0032,1,11624.0
ORD000359,P0006,5,82000.0
ORD000359,P0078,2,1513529.0
ORD000360,P0019,5,22000.0
ORD000361,P0035,3,16000.0
ORD000361,P0019,1,22000.0
ORD000362,P0005,3,79000.0
ORD000362,P0029,4,25000.0
ORD000363,P0082,10,1100220.0
ORD000363,P0074,3,499750.0
ORD000363,P0086,8,461670.0
ORD000363,P0033,11,66704.0
ORD000363,P0006,4,82000.0
ORD000364,P0036,4,185000.0
ORD000364,P0022,5,17800.0
ORD000364,P0038,5,35000.0
ORD000365,P0045,4,1850000.0
ORD000365,P0056,2,180000.0
ORD000366,P0009,4,18000.0
ORD000366,P0008,3,65000.0
ORD000366,P0068,5,8749750.0
ORD000367,P0035,2,16000.0
ORD000367,P0028,2,78000.0
ORD000367,P0034,4,85000.0
ORD000367,P0041,1,680000.0
ORD000367,P0042,4,42000.0
ORD000368,P0078,3,1530293.0
ORD000368,P0079,1,1578060.0
ORD000368,P0035,1,16000.0
ORD000369,P0070,7,3249750.0
ORD000369,P0056,2,180000.0
ORD000370,P0084,1,745800.0
ORD000370,P0007,4,99000.0
ORD000370,P0043,4,3190000.0
ORD000371,P0035,12,16000.0
ORD000371,P0050,11,420000.0
ORD000371,P0075,8,2499750.0
ORD000371,P0009,12,17475.0
ORD000372,P0027,23,92000.0
ORD000372,P0051,15,320000.0
ORD000373,P0073,22,2499750.0
ORD000374,P0059,2,55000.0
ORD000374,P0048,4,12000.0
ORD000375,P0084,3,698757.0
ORD000375,P0086,1,461670.0
ORD000375,P0065,4,37499750.0
ORD000375,P0006,3,82000.0
ORD000375,P0043,3,3190000.0
ORD000376,P0003,18,14000.0
ORD000377,P0024,1,7550.0
ORD000378,P0079,28,1578060.0
ORD000378,P0036,8,185000.0
ORD000378,P0033,23,67885.0
ORD000379,P0071,28,13749750.0
ORD000379,P0028,18,78000.0
ORD000380,P0023,8,42000.0
ORD000380,P0052,5,283953.0
ORD000380,P0059,4,55000.0
ORD000381,P0084,3,745800.0
ORD000381,P0005,3,75972.0
ORD000381,P0067,5,14657579.0
ORD000382,P0023,4,38836.0
ORD000382,P0008,1,64002.0
ORD000382,P0076,4,1680024.0
ORD000382,P0089,3,1689175.0
ORD000382,P0019,1,21183.0
ORD000382,P0082,5,1100220.0
ORD000383,P0029,2,25000.0
ORD000383,P0061,2,49999750.0
ORD000384,P0046,4,826584.0
ORD000385,P0076,2,1637066.0
ORD000385,P0018,12,38000.0
ORD000385,P0019,3,20193.0
ORD000385,P0017,4,9000.0
ORD000386,P0087,4,670562.0
ORD000387,P0018,4,38000.0
ORD000388,P0026,4,60662.0
ORD000388,P0059,4,55000.0
ORD000388,P0038,4,35000.0
ORD000388,P0037,3,88899.0
ORD000388,P0014,2,11565.0
ORD000389,P0006,5,79777.0
ORD000389,P0043,1,3190000.0
ORD000390,P0012,4,5000.0
ORD000390,P0082,3,1033067.0
ORD000390,P0005,3,79000.0
ORD000391,P0025,2,15000.0
ORD000391,P0032,4,10963.0
ORD000391,P0006,4,82000.0
ORD000391,P0083,2,591690.0
ORD000391,P0077,2,1773420.0
ORD000392,P0089,1,1687640.0
ORD000392,P0005,1,79000.0
ORD000393,P0045,2,1850000.0
ORD000394,P0070,1,3249750.0
ORD000395,P0041,1,680000.0
ORD000396,P0066,3,12499750.0
ORD000396,P0067,1,14238424.0
ORD000397,P0022,10,18000.0
ORD000397,P0071,17,13749750.0
ORD000398,P0074,1,472833.0
ORD000398,P0067,4,14999750.0
ORD000399,P0008,3,62457.0
ORD000399,P0038,2,33161.0
ORD000399,P0033,5,69000.0
ORD000399,P0006,4,82000.0
ORD000400,P0060,21,390000.0
ORD000400,P0028,8,78000.0
ORD000400,P0023,28,42000.0
ORD000400,P0038,13,35000.0
ORD000400,P0050,23,420000.0
ORD000401,P0017,4,8464.0
ORD000401,P0035,3,16000.0
ORD000402,P0089,1,1725570.0
ORD000402,P0086,1,461670.0
ORD000403,P0088,3,576180.0
ORD000403,P0043,2,3190000.0
ORD000403,P0032,2,12000.0
ORD000404,P0058,29,350000.0
ORD000404,P0039,20,28000.0
ORD000404,P0056,8,180000.0
ORD000405,P0078,8,1653300.0
ORD000405,P0018,27,38000.0
ORD000406,P0049,5,122682.0
ORD000406,P0026,4,65000.0
ORD000407,P0049,24,116401.0
ORD000407,P0025,27,15000.0
ORD000408,P0039,4,28000.0
ORD000408,P0045,3,1729997.0
ORD000409,P0042,2,42000.0
ORD000409,P0088,2,576180.0
ORD000409,P0084,1,734520.0
ORD000410,P0090,5,1155660.0
ORD000410,P0032,1,12000.0
ORD000410,P0006,1,82000.0
ORD000411,P0030,5,14000.0
ORD000411,P0032,1,11801.0
ORD000411,P0006,4,80904.0
ORD000412,P0072,2,1927228.0
ORD000412,P0087,5,681780.0
ORD000412,P0076,1,1708410.0
ORD000412,P0089,3,1725570.0
ORD000413,P0070,2,3249750.0
ORD000413,P0002,5,18000.0
ORD000413,P0042,2,42000.0
ORD000413,P0026,4,65000.0
ORD000413,P0016,4,24642.0
ORD000414,P0070,15,3249750.0
ORD000414,P0064,29,27499750.0
ORD000415,P0057,26,215296.0
ORD000415,P0083,28,580939.0
ORD000415,P0006,5,80444.0
ORD000416,P0018,6,38000.0
ORD000416,P0019,10,22000.0
ORD000416,P0073,4,2499750.0
ORD000417,P0028,5,78000.0
ORD000417,P0030,2,12983.0
ORD000418,P0034,1,85000.0
ORD000419,P0075,5,2499750.0
ORD000419,P0089,4,1725570.0
ORD000419,P0082,2,1100220.0
ORD000419,P0056,5,180000.0
ORD000419,P0048,3,12000.0
ORD000420,P0009,26,18000.0
ORD000420,P0038,23,35000.0
ORD000421,P0038,18,31955.0
ORD000421,P0039,9,28000.0
ORD000422,P0012,4,5000.0
ORD000422,P0019,3,22000.0
ORD000422,P0042,1,42000.0
ORD000422,P0068,1,8749750.0
ORD000423,P0013,14,4597.0
ORD000424,P0007,4,99000.0
ORD000424,P0043,5,3190000.0
ORD000425,P0059,4,55000.0
ORD000425,P0015,1,44105.0
ORD000425,P0008,3,65000.0
ORD000426,P0071,5,13749750.0
ORD000426,P0028,1,73863.0
ORD000426,P0058,4,350000.0
ORD000427,P0088,5,576180.0
ORD000427,P0084,4,745800.0
ORD000427,P0018,4,34280.0
ORD000428,P0028,7,78000.0
ORD000428,P0023,18,42000.0
ORD000428,P0011,6,5000.0
ORD000428,P0009,15,18000.0
ORD000429,P0013,1,5000.0
ORD000430,P0069,1,2499750.0
ORD000430,P0051,2,288536.0
ORD000430,P0011,5,4804.0
ORD000431,P0050,2,420000.0
ORD000432,P0049,6,116777.0
ORD000432,P0005,7,72613.0
ORD000432,P0076,10,1708410.0
ORD000432,P0055,4,266190.0
ORD000432,P0058,6,350000.0
ORD000433,P0025,7,15000.0
ORD000433,P0038,9,35000.0
ORD000434,P0053,1,158490.0
ORD000434,P0002,4,18000.0
ORD000435,P0008,7,60702.0
ORD000435,P0079,11,1578060.0
ORD000436,P0086,3,461670.0
ORD000436,P0039,5,28000.0
ORD000437,P0005,2,79000.0
ORD000437,P0045,5,1850000.0
ORD000437,P0062,5,44999750.0
ORD000437,P0002,1,18000.0
ORD000437,P0057,1,220000.0
ORD000438,P0018,18,38000.0
ORD000438,P0089,25,1725570.0
ORD000438,P0048,15,12000.0
ORD000439,P0045,8,1850000.0
ORD000439,P0046,7,890000.0
ORD000440,P0003,3,14000.0
ORD000440,P0089,1,1725570.0
ORD000440,P0086,4,440123.0
ORD000441,P0022,5,17729.0
ORD000442,P0056,6,169159.0
ORD000442,P0052,14,290000.0
ORD000442,P0059,18,55000.0
ORD000442,P0006,26,82000.0
ORD000442,P0043,6,3190000.0
ORD000443,P0022,5,18000.0
ORD000443,P0053,3,165000.0
ORD000443,P0058,1,350000.0
ORD000444,P0053,6,165000.0
ORD000445,P0074,3,499750.0
ORD000446,P0030,5,13305.0
ORD000446,P0033,1,69000.0
ORD000446,P0006,2,78527.0
ORD000447,P0061,4,49999750.0
ORD000447,P0089,1,1725570.0
ORD000447,P0029,1,25000.0
ORD000448,P0055,4,280000.0
ORD000449,P0004,5,39160.0
ORD000450,P0080,1,1789590.0
ORD000451,P0035,3,16000.0
ORD000451,P0073,5,2474234.0
ORD000451,P0074,4,452716.0
ORD000451,P0086,2,420938.0
ORD000452,P0028,14,72500.0
ORD000452,P0038,6,35000.0
ORD000452,P0056,13,175794.0
ORD000453,P0042,4,40238.0
ORD000454,P0029,5,25000.0
ORD000454,P0034,5,85000.0
ORD000455,P0036,1,185000.0
ORD000455,P0028,5,78000.0
ORD000455,P0081,5,747450.0
ORD000455,P0086,5,461670.0
ORD000456,P0075,3,2499750.0
ORD000456,P0028,3,72268.0
ORD000457,P0025,1,15000.0
ORD000458,P0068,5,7881495.0
ORD000458,P0078,3,1653300.0
ORD000458,P0079,3,1477605.0
ORD000459,P0058,12,350000.0
ORD000460,P0073,2,2499750.0
ORD000460,P0065,4,37499750.0
ORD000461,P0079,3,1578060.0
ORD000461,P0089,4,1725570.0
ORD000462,P0027,2,83328.0
ORD000462,P0052,4,290000.0
ORD000462,P0004,1,42000.0
ORD000463,P0059,1,51410.0
ORD000464,P0040,3,18000.0
ORD000464,P0033,8,69000.0
ORD000464,P0006,3,82000.0
ORD000465,P0063,12,34999750.0
ORD000465,P0045,5,1850000.0
ORD000465,P0054,4,245000.0
ORD000466,P0029,5,25000.0
ORD000467,P0032,12,12000.0
ORD000467,P0073,11,2499750.0
ORD000467,P0074,2,499750.0
ORD000467,P0076,4,1708410.0
ORD000467,P0038,12,35000.0
ORD000468,P0019,21,20446.0
ORD000468,P0045,19,1850000.0
ORD000468,P0089,11,1725570.0
ORD000469,P0068,4,8749750.0
ORD000469,P0043,1,3190000.0
ORD000469,P0078,2,1553102.0
ORD000469,P0079,4,1539777.0
ORD000470,P0012,2,5000.0
ORD000471,P0005,6,76870.0
ORD000472,P0035,2,16000.0
ORD000472,P0028,1,78000.0
ORD000472,P0006,1,82000.0
ORD000472,P0043,2,3190000.0
ORD000472,P0071,1,13749750.0
ORD000473,P0038,11,35000.0
ORD000474,P0009,3,18000.0
ORD000475,P0025,5,15000.0
ORD000475,P0055,1,271940.0
ORD000475,P0005,5,79000.0
ORD000476,P0059,26,55000.0
ORD000476,P0088,15,576180.0
ORD000476,P0029,23,25000.0
ORD000477,P0063,5,34999750.0
ORD000477,P0045,2,1850000.0
ORD000477,P0003,3,14000.0
ORD000478,P0065,3,37499750.0
ORD000479,P0073,3,2499750.0
ORD000479,P0074,2,499750.0
ORD000480,P0020,7,76899.0
ORD000480,P0079,9,1438087.0
ORD000480,P0089,10,1725570.0
ORD000480,P0017,30,8291.0
ORD000481,P0065,19,34429499.0
ORD000481,P0022,30,18000.0
ORD000482,P0038,4,35000.0
ORD000482,P0055,4,280000.0
ORD000483,P0065,14,37499750.0
ORD000484,P0042,5,39215.0
ORD000485,P0044,8,920000.0
ORD000485,P0057,23,220000.0
ORD000486,P0065,2,37499750.0
ORD000486,P0045,1,1725175.0
ORD000486,P0044,1,920000.0
ORD000486,P0061,2,49999750.0
ORD000487,P0052,4,290000.0
ORD000488,P0038,5,33574.0
ORD000489,P0079,3,1552340.0
ORD000489,P0008,4,65000.0
ORD000490,P0071,4,13749750.0
ORD000491,P0017,11,9000.0
ORD000492,P0089,10,1725570.0
ORD000493,P0004,8,42000.0
ORD000494,P0005,4,75397.0
ORD000494,P0019,3,22000.0
ORD000494,P0073,3,2433547.0
ORD000494,P0074,3,499750.0
ORD000495,P0075,2,2499750.0
ORD000495,P0002,5,18000.0
ORD000495,P0036,4,185000.0
ORD000495,P0077,2,1773420.0
ORD000496,P0005,4,79000.0
ORD000496,P0075,5,2328142.0
ORD000497,P0035,11,15432.0
ORD000498,P0077,19,1673036.0
ORD000499,P0087,1,681780.0
ORD000500,P0023,5,42000.0
ORD000501,P0020,4,85000.0
ORD000501,P0052,5,272405.0
ORD000502,P0010,1,165000.0
ORD000502,P0030,2,13802.0
ORD000503,P0018,24,38000.0
ORD000503,P0019,8,22000.0
ORD000503,P0038,22,32495.0
ORD000504,P0014,3,12000.0
ORD000504,P0026,1,65000.0
ORD000504,P0068,5,8749750.0
ORD000505,P0034,1,82437.0
ORD000505,P0089,4,1599464.0
ORD000505,P0086,2,438270.0
ORD000505,P0077,3,1773420.0
ORD000505,P0083,4,572871.0
ORD000506,P0062,2,44999750.0
ORD000506,P0049,4,125000.0
ORD000506,P0078,3,1519183.0
ORD000506,P0079,2,1421551.0
ORD000507,P0078,1,1653300.0
ORD000507,P0079,5,1578060.0
ORD000507,P0089,5,1725570.0
ORD000507,P0016,2,25000.0
ORD000508,P0044,17,910068.0
ORD000509,P0076,1,1708410.0
ORD000509,P0089,5,1725570.0
ORD000509,P0056,5,180000.0
ORD000510,P0073,5,2499750.0
ORD000510,P0074,1,499750.0
ORD000510,P0043,5,3023188.0
ORD000510,P0038,1,35000.0
ORD000511,P0012,4,4555.0
ORD000511,P0069,2,2499750.0
ORD000511,P0083,2,591690.0
ORD000512,P0033,1,65326.0
ORD000512,P0006,3,82000.0
ORD000512,P0038,4,35000.0
ORD000513,P0089,2,1646527.0
ORD000513,P0046,2,890000.0
ORD000513,P0061,3,49999750.0
ORD000513,P0058,5,350000.0
ORD000514,P0015,1,45000.0
ORD000514,P0016,3,24068.0
ORD000514,P0087,2,648187.0
ORD000514,P0059,5,55000.0
ORD000515,P0003,1,14000.0
ORD000515,P0008,3,59356.0
ORD000516,P0089,6,1725570.0
ORD000516,P0086,9,461670.0
ORD000517,P0025,30,14807.0
ORD000517,P0009,22,18000.0
ORD000518,P0002,3,18000.0
ORD000518,P0011,3,4612.0
ORD000519,P0089,5,1689894.0
ORD000520,P0087,1,681780.0
ORD000520,P0036,3,185000.0
ORD000520,P0028,4,70275.0
ORD000520,P0008,4,65000.0
ORD000521,P0090,1,1113170.0
ORD000521,P0081,3,747450.0
ORD000522,P0055,2,280000.0
ORD000522,P0088,1,576180.0
ORD000522,P0079,4,1578060.0
ORD000522,P0089,1,1725570.0
ORD000523,P0012,3,4932.0
ORD000523,P0027,5,83093.0
ORD000523,P0026,4,63463.0
ORD000524,P0027,5,92000.0
ORD000524,P0010,20,165000.0
ORD000525,P0043,3,3190000.0
ORD000525,P0006,4,77759.0
ORD000526,P0015,2,45000.0
ORD000526,P0016,3,22861.0
ORD000526,P0038,2,34523.0
ORD000526,P0032,3,12000.0
ORD000527,P0012,1,4557.0
ORD000527,P0068,3,8749750.0
ORD000527,P0036,2,185000.0
ORD000528,P0038,2,35000.0
ORD000528,P0026,1,64316.0
ORD000528,P0043,2,3190000.0
ORD000529,P0009,2,18000.0
ORD000529,P0066,3,12294990.0
ORD000529,P0055,4,280000.0
ORD000530,P0028,1,78000.0
ORD000530,P0056,1,180000.0
ORD000531,P0022,3,16363.0
ORD000531,P0082,2,1100220.0
ORD000531,P0017,4,9000.0
ORD000532,P0049,7,119125.0
ORD000533,P0052,25,266035.0
ORD000533,P0059,19,49871.0
ORD000533,P0010,22,165000.0
ORD000534,P0015,9,45000.0
ORD000534,P0016,3,22652.0
ORD000534,P0038,8,35000.0
ORD000535,P0088,5,568942.0
ORD000535,P0084,2,745800.0
ORD000535,P0087,5,681780.0
ORD000536,P0017,28,9000.0
ORD000536,P0015,14,41700.0
ORD000536,P0016,13,25000.0
ORD000537,P0005,2,79000.0
ORD000538,P0032,5,12000.0
ORD000539,P0006,1,82000.0
ORD000539,P0076,5,1708410.0
ORD000539,P0089,4,1592979.0
ORD000540,P0039,4,28000.0
ORD000541,P0009,1,18000.0
ORD000541,P0017,2,8657.0
ORD000541,P0078,2,1653300.0
ORD000541,P0079,1,1578060.0
ORD000542,P0013,1,5000.0
ORD000542,P0068,1,8749750.0
ORD000542,P0043,5,3190000.0
ORD000542,P0009,1,16372.0
ORD000543,P0043,4,3190000.0
ORD000544,P0012,12,5000.0
ORD000544,P0076,18,1708410.0
ORD000544,P0089,16,1725570.0
ORD000544,P0027,12,88467.0
ORD000545,P0020,5,85000.0
ORD000545,P0087,4,681780.0
ORD000545,P0026,5,65000.0
ORD000545,P0008,4,65000.0
ORD000545,P0029,3,25000.0
ORD000546,P0058,4,350000.0
ORD000546,P0086,4,420205.0
ORD000546,P0075,4,2312426.0
ORD000546,P0063,1,34999750.0
ORD000546,P0045,2,1850000.0
ORD000547,P0061,2,49999750.0
ORD000547,P0037,5,95000.0
ORD000548,P0035,2,16000.0
ORD000548,P0052,2,261448.0
ORD000548,P0059,5,55000.0
ORD000549,P0078,2,1653300.0
ORD000549,P0076,2,1708410.0
ORD000549,P0089,2,1725570.0
ORD000550,P0009,2,18000.0
ORD000551,P0050,9,406278.0
ORD000552,P0039,2,28000.0
ORD000552,P0058,8,350000.0
ORD000552,P0002,9,18000.0
ORD000552,P0011,6,4726.0
ORD000553,P0088,4,576180.0
ORD000553,P0084,2,745800.0
ORD000554,P0061,2,49999750.0
ORD000555,P0009,22,18000.0
ORD000555,P0033,11,69000.0
ORD000556,P0086,5,461670.0
ORD000557,P0087,3,658130.0
ORD000557,P0002,2,16358.0
ORD000557,P0011,4,4727.0
ORD000558,P0042,2,38409.0
ORD000558,P0079,5,1578060.0
ORD000558,P0089,5,1725570.0
ORD000558,P0015,3,45000.0
ORD000559,P0086,5,461670.0
ORD000559,P0005,4,79000.0
ORD000559,P0063,1,34999750.0
ORD000560,P0045,2,1741713.0
ORD000560,P0040,4,17436.0
ORD000560,P0016,4,25000.0
ORD000560,P0027,2,90846.0
ORD000561,P0037,5,88695.0
ORD000561,P0055,4,280000.0
ORD000562,P0006,4,82000.0
ORD000562,P0062,3,44999750.0
ORD000562,P0015,5,42383.0
ORD000562,P0016,1,25000.0
ORD000562,P0034,1,83557.0
ORD000562,P0050,4,420000.0
ORD000563,P0043,11,2888915.0
ORD000563,P0042,7,41499.0
ORD000563,P0025,5,15000.0
ORD000563,P0005,2,75961.0
ORD000563,P0015,6,45000.0
ORD000563,P0016,4,25000.0
ORD000564,P0063,8,34999750.0
ORD000564,P0047,6,78000.0
ORD000565,P0072,22,1907245.0
ORD000565,P0088,7,548560.0
ORD000565,P0084,9,745800.0
ORD000566,P0086,2,461670.0
ORD000566,P0045,5,1850000.0
ORD000566,P0028,2,71517.0
ORD000566,P0073,5,2384974.0
ORD000567,P0052,7,290000.0
ORD000567,P0059,10,55000.0
ORD000567,P0076,7,1708410.0
ORD000567,P0089,4,1725570.0
ORD000567,P0083,7,591690.0
ORD000567,P0045,11,1850000.0
ORD000567,P0079,8,1578060.0
ORD000568,P0026,1,65000.0
ORD000568,P0055,1,280000.0
ORD000569,P0086,4,461670.0
ORD000569,P0009,4,18000.0
ORD000569,P0039,1,28000.0
ORD000570,P0037,12,95000.0
ORD000570,P0076,8,1708410.0
ORD000570,P0067,2,14059417.0
ORD000570,P0064,2,27499750.0
ORD000570,P0034,7,80470.0
ORD000571,P0050,4,408290.0
ORD000572,P0066,8,11391894.0
ORD000572,P0036,8,185000.0
ORD000573,P0077,5,1608651.0
ORD000573,P0083,4,591690.0
ORD000573,P0029,2,23928.0
ORD000573,P0009,3,18000.0
ORD000573,P0003,2,14000.0
ORD000573,P0017,5,8688.0
ORD000574,P0025,5,15000.0
ORD000574,P0086,2,461670.0
ORD000574,P0056,2,180000.0
ORD000575,P0073,4,2499750.0
ORD000575,P0074,3,499750.0
ORD000576,P0016,3,23589.0
ORD000577,P0067,5,14999750.0
ORD000578,P0004,7,42000.0
ORD000578,P0013,22,5000.0
ORD000578,P0008,19,61400.0
ORD000578,P0061,21,49150321.0
ORD000579,P0064,19,27499750.0
ORD000579,P0088,28,576180.0
ORD000579,P0084,15,745800.0
ORD000579,P0073,24,2499750.0
ORD000580,P0076,1,1708410.0
ORD000580,P0089,3,1725570.0
ORD000580,P0081,2,747450.0
ORD000580,P0023,1,42000.0
ORD000580,P0037,3,95000.0
ORD000581,P0002,17,18000.0
ORD000581,P0011,11,5000.0
ORD000581,P0042,8,42000.0
ORD000582,P0051,4,320000.0
ORD000582,P0060,3,390000.0
ORD000582,P0038,1,35000.0
ORD000583,P0003,3,14000.0
ORD000583,P0017,4,9000.0
ORD000584,P0007,5,93500.0
ORD000584,P0043,1,3190000.0
ORD000584,P0074,4,499750.0
ORD000584,P0065,1,36914504.0
ORD000585,P0013,3,4742.0
ORD000585,P0089,1,1687817.0
ORD000585,P0065,3,33895156.0
ORD000586,P0055,5,280000.0
ORD000586,P0075,2,2499750.0
ORD000587,P0012,28,5000.0
ORD000587,P0047,7,78000.0
ORD000588,P0079,2,1578060.0
ORD000588,P0067,4,14999750.0
ORD000588,P0064,1,27499750.0
ORD000589,P0028,1,71736.0
ORD000589,P0087,3,681780.0
ORD000590,P0018,4,38000.0
ORD000590,P0019,1,22000.0
ORD000590,P0015,5,45000.0
ORD000590,P0016,3,25000.0
ORD000590,P0079,5,1578060.0
ORD000591,P0045,2,1850000.0
ORD000591,P0006,5,82000.0
ORD000591,P0043,5,3190000.0
ORD000592,P0088,5,576180.0
ORD000592,P0084,4,745800.0
ORD000592,P0006,1,82000.0
ORD000592,P0043,3,3190000.0
ORD000592,P0025,2,13969.0
ORD000593,P0009,1,18000.0
ORD000593,P0045,3,1688615.0
ORD000593,P0062,1,44999750.0
ORD000593,P0049,4,125000.0
ORD000594,P0078,1,1653300.0
ORD000594,P0088,3,545800.0
ORD000594,P0044,2,892191.0
ORD000595,P0044,1,852934.0
ORD000595,P0032,3,11636.0
ORD000595,P0006,5,82000.0
ORD000596,P0014,2,12000.0
ORD000596,P0037,4,95000.0
ORD000596,P0019,1,22000.0
ORD000597,P0059,3,51436.0
ORD000597,P0083,4,547232.0
ORD000597,P0039,2,28000.0
ORD000597,P0087,5,664787.0
ORD000598,P0073,5,2390115.0
ORD000598,P0074,2,499750.0
ORD000598,P0010,3,165000.0
ORD000599,P0076,1,1708410.0
ORD000599,P0089,2,1725570.0
ORD000600,P0087,1,681780.0
ORD000600,P0063,1,34999750.0
ORD000600,P0045,3,1850000.0
ORD000601,P0083,4,591690.0
ORD000601,P0082,3,1003979.0
