order_id,customer_id,order_date,payment_method,sales_channel,discount
ORD000413,C0036,2025-03-04T19:28:00,e-wallet,offline,0.0
ORD000414,C0133,2025-12-16T21:01:00,cash,offline,0.0
ORD000415,C0016,2025-07-22T04:02:00,card,offline,0.0
ORD000416,C0157,2025-03-18T03:25:00,e-wallet,shopee,0.0
ORD000417,C0139,2025-05-26T19:05:00,cash,offline,0.0
ORD000418,C0109,2025-09-16T17:46:00,card,offline,0.0
ORD000419,C0147,2025-01-03T23:21:00,card,offline,0.0
ORD000420,C0038,2025-12-31T22:53:00,e-wallet,offline,10000.0
ORD000421,C0200,2025-07-22T20:37:00,e-wallet,shopee,0.0
ORD000422,C0118,2025-03-09T03:32:00,cash,online,0.0
ORD000423,C0096,2025-06-05T20:31:00,e-wallet,offline,0.0
ORD000424,C0210,2025-09-08T16:07:00,e-wallet,website,0.0
ORD000425,C0036,2025-09-17T02:29:00,e-wallet,offline,0.0
ORD000426,C0043,2025-12-29T16:36:00,cash,offline,0.0
ORD000427,C0005,2025-03-04T02:59:00,e-wallet,offline,0.0
ORD000428,C0112,2025-04-03T22:01:00,transfer,offline,10000.0
ORD000429,C0183,2025-01-30T20:24:00,card,offline,0.0
ORD000430,C0062,2025-11-03T01:15:00,e-wallet,offline,50000.0
ORD000431,C0064,2025-10-13T02:50:00,transfer,shopee,0.0
ORD000432,C0044,2025-05-07T00:27:00,e-wallet,offline,5000.0
ORD000433,C0179,2025-03-04T18:46:00,card,website,0.0
ORD000434,C0170,2025-06-14T21:13:00,cash,online,0.0
ORD000435,C0179,2025-12-27T23:48:00,e-wallet,shopee,0.0
ORD000436,C0046,2025-12-23T16:07:00,cash,shopee,0.0
ORD000437,C0207,2025-04-24T19:31:00,e-wallet,offline,20000.0
ORD000438,C0146,2025-04-28T00:46:00,e-wallet,offline,0.0
ORD000439,C0105,2025-05-21T17:43:00,cash,offline,10000.0
ORD000440,C0050,2025-06-21T17:56:00,transfer,offline,10000.0
ORD000441,C0161,2025-06-21T20:15:00,cash,shopee,0.0
ORD000442,C0199,2025-11-05T01:28:00,cash,shopee,0.0
ORD000443,C0098,2025-07-25T17:39:00,e-wallet,shopee,50000.0
ORD000444,C0085,2025-10-28T19:06:00,transfer,online,10000.0
ORD000445,C0124,2025-11-14T23:11:00,e-wallet,online,20000.0
ORD000446,C0139,2025-03-16T18:30:00,transfer,offline,0.0
ORD000447,C0052,2025-02-05T21:12:00,card,online,0.0
ORD000448,C0001,2025-11-24T19:44:00,card,shopee,0.0
ORD000449,C0048,2025-01-04T21:00:00,e-wallet,offline,20000.0
ORD000450,C0008,2025-04-12T19:18:00,transfer,offline,0.0
ORD000451,C0068,2025-02-21T16:53:00,transfer,offline,0.0
ORD000452,C0049,2025-04-10T00:24:00,transfer,website,0.0
ORD000453,C0150,2025-09-08T19:46:00,cash,offline,0.0
ORD000454,C0131,2025-07-11T23:33:00,e-wallet,online,0.0
ORD000455,C0054,2025-04-23T19:28:00,cash,offline,0.0
ORD000456,C0110,2025-08-19T23:27:00,transfer,offline,0.0
ORD000457,C0129,2025-09-21T00:41:00,cash,offline,0.0
ORD000458,C0086,2025-04-12T02:21:00,transfer,website,0.0
ORD000459,C0104,2025-10-25T04:41:00,transfer,website,0.0
ORD000460,C0192,2025-04-18T23:14:00,cash,offline,0.0
ORD000461,C0116,2025-10-13T16:23:00,e-wallet,shopee,0.0
ORD000462,C0193,2025-07-27T04:49:00,e-wallet,website,20000.0
ORD000463,C0116,2025-11-24T20:05:00,cash,offline,50000.0
ORD000464,C0053,2025-04-30T20:42:00,e-wallet,offline,0.0
ORD000465,C0053,2025-03-08T19:19:00,transfer,online,0.0
ORD000466,C0212,2025-07-25T01:51:00,e-wallet,online,0.0
ORD000467,C0024,2025-05-29T02:56:00,e-wallet,offline,50000.0
ORD000468,C0171,2025-02-05T03:46:00,cash,shopee,0.0
ORD000469,C0119,2025-01-14T17:40:00,transfer,offline,5000.0
ORD000470,C0044,2025-01-11T01:06:00,transfer,offline,0.0
ORD000471,C0040,2025-08-14T21:11:00,transfer,offline,0.0
ORD000472,C0165,2025-12-07T03:42:00,transfer,offline,0.0
ORD000473,C0025,2025-12-07T18:46:00,card,online,20000.0
ORD000474,C0139,2025-07-22T22:07:00,cash,offline,0.0
ORD000475,C0055,2025-08-23T19:04:00,e-wallet,offline,0.0
ORD000476,C0025,2025-11-04T21:40:00,card,website,0.0
ORD000477,C0131,2025-11-25T03:14:00,e-wallet,shopee,10000.0
ORD000478,C0097,2025-04-16T02:02:00,e-wallet,shopee,0.0
ORD000479,C0082,2025-11-27T04:48:00,cash,offline,0.0
ORD000480,C0171,2025-05-09T04:43:00,cash,website,0.0
ORD000481,C0021,2025-08-08T03:29:00,card,offline,10000.0
ORD000482,C0093,2025-07-23T22:10:00,transfer,shopee,0.0
ORD000483,C0022,2025-06-04T01:34:00,e-wallet,offline,0.0
ORD000484,C0156,2025-09-04T17:21:00,cash,offline,10000.0
ORD000485,C0104,2025-08-01T22:47:00,e-wallet,website,0.0
ORD000486,C0196,2025-08-12T20:49:00,e-wallet,website,0.0
ORD000487,C0117,2025-12-15T18:16:00,cash,online,5000.0
ORD000488,C0151,2025-02-12T00:58:00,card,shopee,0.0
ORD000489,C0098,2025-10-28T20:46:00,card,shopee,0.0
ORD000490,C0002,2025-03-28T23:00:00,e-wallet,shopee,0.0
ORD000491,C0096,2025-04-07T03:08:00,e-wallet,online,0.0
ORD000492,C0016,2025-04-05T04:48:00,cash,website,0.0
ORD000493,C0022,2025-07-13T17:17:00,e-wallet,shopee,0.0
ORD000494,C0069,2025-01-05T02:37:00,card,website,0.0
ORD000495,C0097,2025-11-09T16:22:00,card,website,5000.0
ORD000496,C0164,2025-06-14T16:40:00,e-wallet,offline,0.0
ORD000497,C0122,2025-12-05T03:57:00,transfer,website,0.0
ORD000498,C0009,2025-03-07T23:50:00,e-wallet,offline,0.0
ORD000499,C0139,2025-05-04T19:13:00,cash,offline,0.0
ORD000500,C0084,2025-07-17T04:17:00,cash,shopee,0.0
ORD000501,C0126,2025-02-17T04:44:00,e-wallet,website,20000.0
ORD000502,C0060,2025-04-25T20:07:00,transfer,shopee,0.0
ORD000503,C0148,2025-01-01T20:03:00,transfer,online,0.0
ORD000504,C0209,2025-06-01T19:31:00,cash,online,0.0
ORD000505,C0213,2025-04-21T23:18:00,transfer,shopee,0.0
ORD000506,C0101,2025-02-07T00:46:00,card,online,5000.0
ORD000507,C0186,2025-10-22T17:43:00,e-wallet,offline,20000.0
ORD000508,C0104,2025-05-06T16:07:00,transfer,shopee,0.0
ORD000509,C0172,2025-12-04T17:49:00,cash,offline,0.0
ORD000510,C0147,2025-09-03T20:44:00,cash,offline,0.0
ORD000511,C0150,2025-10-04T03:52:00,transfer,offline,0.0
ORD000512,C0066,2025-01-18T17:07:00,cash,offline,0.0
ORD000513,C0126,2025-12-22T21:33:00,transfer,offline,5000.0
ORD000514,C0141,2025-05-11T20:24:00,transfer,online,0.0
ORD000515,C0108,2025-03-20T21:50:00,e-wallet,offline,5000.0
ORD000516,C0205,2025-04-26T20:00:00,cash,offline,0.0
ORD000517,C0090,2025-12-26T01:55:00,e-wallet,offline,20000.0
ORD000518,C0218,2025-07-26T23:37:00,transfer,offline,10000.0
ORD000519,C0156,2025-08-04T03:29:00,card,website,0.0
ORD000520,C0209,2025-04-28T20:40:00,cash,offline,10000.0
ORD000521,C0188,2025-03-11T23:31:00,transfer,website,0.0
ORD000522,C0190,2025-12-06T00:43:00,cash,offline,0.0
ORD000523,C0174,2025-05-09T00:54:00,e-wallet,offline,0.0
ORD000524,C0015,2025-07-02T16:39:00,transfer,offline,0.0
ORD000525,C0136,2025-09-21T18:26:00,transfer,online,0.0
ORD000526,C0069,2025-02-25T23:42:00,transfer,offline,0.0
ORD000527,C0126,2025-10-09T23:51:00,e-wallet,offline,0.0
ORD000528,C0213,2025-06-25T22:38:00,transfer,shopee,0.0
ORD000529,C0110,2025-04-12T23:45:00,transfer,offline,0.0
ORD000530,C0052,2025-02-16T16:24:00,card,offline,0.0
ORD000531,C0069,2025-07-06T20:22:00,transfer,offline,20000.0
ORD000532,C0078,2025-02-27T17:42:00,card,offline,0.0
ORD000533,C0155,2025-07-10T19:41:00,cash,offline,0.0
ORD000534,C0078,2025-09-01T04:12:00,card,website,0.0
ORD000535,C0129,2025-01-12T18:38:00,e-wallet,online,10000.0
ORD000536,C0200,2025-07-19T22:38:00,e-wallet,online,0.0
ORD000537,C0044,2025-04-25T16:34:00,transfer,offline,20000.0
ORD000538,C0064,2025-04-19T00:07:00,cash,website,0.0
ORD000539,C0035,2025-07-30T01:18:00,transfer,offline,0.0
ORD000540,C0161,2025-11-22T01:35:00,transfer,online,0.0
ORD000541,C0060,2025-08-11T21:09:00,transfer,online,0.0
ORD000542,C0117,2025-11-27T22:06:00,cash,shopee,0.0
ORD000543,C0189,2025-06-24T03:05:00,transfer,offline,0.0
ORD000544,C0015,2025-10-07T03:17:00,e-wallet,offline,0.0
ORD000545,C0176,2025-02-27T23:10:00,cash,website,0.0
ORD000546,C0074,2025-06-28T17:17:00,transfer,offline,10000.0
ORD000547,C0099,2025-06-30T21:31:00,card,offline,0.0
ORD000548,C0137,2025-09-11T00:34:00,transfer,shopee,0.0
ORD000549,C0035,2025-02-26T16:58:00,transfer,offline,50000.0
ORD000550,C0007,2025-12-23T22:23:00,e-wallet,shopee,0.0
ORD000551,C0094,2025-03-14T17:15:00,transfer,shopee,0.0
ORD000552,C0179,2025-06-03T23:26:00,transfer,online,5000.0
ORD000553,C0182,2025-04-27T22:59:00,transfer,shopee,0.0
ORD000554,C0211,2025-10-15T01:53:00,e-wallet,shopee,0.0
ORD000555,C0096,2025-11-28T22:12:00,transfer,offline,0.0
ORD000556,C0194,2025-06-08T19:35:00,cash,website,0.0
ORD000557,C0203,2025-09-05T16:03:00,e-wallet,online,0.0
ORD000558,C0129,2025-03-18T16:37:00,transfer,website,5000.0
ORD000559,C0034,2025-06-23T20:23:00,cash,website,0.0
ORD000560,C0080,2025-10-09T04:50:00,card,offline,20000.0
ORD000561,C0125,2025-01-21T21:54:00,e-wallet,offline,0.0
ORD000562,C0068,2025-12-16T16:39:00,transfer,offline,0.0
ORD000563,C0085,2025-02-03T21:21:00,card,online,0.0
ORD000564,C0018,2025-05-21T22:05:00,cash,offline,0.0
ORD000565,C0090,2025-08-03T23:30:00,e-wallet,shopee,0.0
ORD000566,C0211,2025-06-12T16:09:00,cash,website,0.0
ORD000567,C0056,2025-06-28T19:12:00,e-wallet,offline,0.0
ORD000568,C0217,2025-12-05T03:43:00,cash,website,0.0
ORD000569,C0106,2025-02-23T23:47:00,cash,shopee,0.0
ORD000570,C0121,2025-03-05T21:50:00,card,offline,0.0
ORD000571,C0190,2025-11-04T21:21:00,e-wallet,offline,0.0
ORD000572,C0148,2025-08-08T18:40:00,transfer,offline,0.0
ORD000573,C0201,2025-07-21T04:40:00,transfer,offline,0.0
ORD000574,C0207,2025-07-14T04:16:00,cash,offline,0.0
ORD000575,C0127,2025-07-05T19:25:00,cash,offline,0.0
ORD000576,C0116,2025-03-24T18:19:00,cash,offline,0.0
ORD000577,C0158,2025-11-05T00:00:00,cash,online,0.0
ORD000578,C0040,2025-04-21T21:07:00,e-wallet,offline,20000.0
ORD000579,C0065,2025-03-30T19:43:00,e-wallet,offline,10000.0
ORD000580,C0052,2025-10-18T21:23:00,card,offline,0.0
ORD000581,C0200,2025-06-10T17:00:00,transfer,online,0.0
ORD000582,C0184,2025-11-09T04:55:00,transfer,offline,0.0
ORD000583,C0154,2025-06-18T01:24:00,cash,website,0.0
ORD000584,C0137,2025-09-28T16:21:00,card,offline,0.0
ORD000585,C0027,2025-01-15T19:03:00,cash,offline,0.0
ORD000586,C0013,2025-06-05T17:16:00,transfer,website,0.0
ORD000587,C0038,2025-10-27T22:40:00,card,offline,0.0
ORD000588,C0076,2025-12-31T17:22:00,cash,offline,50000.0
ORD000589,C0209,2025-10-31T04:33:00,transfer,shopee,0.0
ORD000590,C0116,2025-11-15T00:12:00,cash,offline,5000.0
ORD000591,C0111,2025-04-19T18:25:00,e-wallet,offline,50000.0
ORD000592,C0111,2025-02-26T02:03:00,card,offline,5000.0
ORD000593,C0074,2025-12-29T01:18:00,transfer,offline,0.0
ORD000594,C0046,2025-05-16T17:10:00,cash,offline,0.0
ORD000595,C0026,2025-06-06T04:47:00,card,offline,0.0
ORD000596,C0070,2025-12-19T00:46:00,card,online,0.0
ORD000597,C0097,2025-11-24T17:17:00,card,website,0.0
ORD000598,C0032,2025-08-11T04:29:00,e-wallet,shopee,10000.0
ORD000599,C0076,2025-01-08T23:02:00,cash,offline,0.0
ORD000600,C0073,2025-09-16T02:49:00,e-wallet,online,0.0
ORD000601,C0174,2025-11-23T22:27:00,card,offline,0.0
ORD000602,C0197,2025-04-13T20:08:00,e-wallet,online,0.0
ORD000603,C0129,2025-12-18T03:22:00,cash,website,0.0
ORD000604,C0194,2025-03-14T01:58:00,cash,shopee,20000.0
ORD000605,C0196,2025-09-23T23:53:00,card,online,0.0
ORD000606,C0177,2025-06-19T16:07:00,e-wallet,offline,0.0
ORD000607,C0031,2025-09-24T17:15:00,e-wallet,offline,0.0
ORD000608,C0124,2025-04-05T19:53:00,cash,offline,0.0
ORD000609,C0123,2025-05-29T20:42:00,e-wallet,shopee,0.0
ORD000610,C0073,2025-08-23T17:36:00,e-wallet,offline,0.0
ORD000611,C0220,2025-09-15T19:22:00,e-wallet,shopee,0.0
ORD000612,C0130,2025-12-05T00:16:00,card,online,0.0
ORD000613,C0008,2025-03-23T19:06:00,transfer,offline,0.0
ORD000614,C0217,2025-02-07T23:48:00,e-wallet,offline,5000.0
ORD000615,C0113,2025-12-14T20:14:00,transfer,offline,0.0
ORD000616,C0172,2025-02-19T19:02:00,e-wallet,offline,10000.0
ORD000617,C0113,2025-08-08T02:24:00,cash,online,0.0
ORD000618,C0148,2025-05-05T00:59:00,e-wallet,website,0.0
ORD000619,C0196,2025-01-31T18:13:00,transfer,online,0.0
ORD000620,C0019,2025-08-03T01:47:00,cash,offline,0.0
ORD000621,C0059,2025-01-11T16:01:00,e-wallet,offline,0.0
ORD000622,C0158,2025-07-08T21:12:00,transfer,offline,5000.0
ORD000623,C0015,2025-02-09T16:08:00,transfer,website,0.0
ORD000624,C0169,2025-02-09T17:16:00,card,website,0.0
ORD000625,C0072,2025-02-10T19:58:00,transfer,offline,0.0
ORD000626,C0167,2025-08-21T17:01:00,cash,offline,0.0
ORD000627,C0012,2025-04-25T19:24:00,cash,online,20000.0
ORD000628,C0194,2025-06-22T20:51:00,cash,shopee,0.0
ORD000629,C0185,2025-10-19T04:33:00,card,shopee,0.0
ORD000630,C0069,2025-12-04T20:50:00,transfer,offline,0.0
ORD000631,C0015,2025-10-24T17:17:00,card,website,0.0
ORD000632,C0010,2025-04-06T02:32:00,card,online,0.0
ORD000633,C0096,2025-12-15T22:04:00,card,online,0.0
ORD000634,C0200,2025-09-19T04:37:00,cash,website,5000.0
ORD000635,C0188,2025-03-05T00:51:00,e-wallet,offline,0.0
ORD000636,C0063,2025-06-18T19:51:00,e-wallet,offline,0.0
ORD000637,C0105,2025-12-13T01:42:00,card,offline,0.0
ORD000638,C0038,2025-10-22T23:40:00,e-wallet,shopee,0.0
ORD000639,C0179,2025-10-13T19:45:00,cash,website,0.0
ORD000640,C0214,2025-08-12T20:48:00,cash,offline,0.0
ORD000641,C0117,2025-07-14T21:28:00,cash,offline,0.0
ORD000642,C0145,2025-09-24T00:37:00,transfer,website,0.0
ORD000643,C0133,2025-05-24T01:56:00,e-wallet,offline,0.0
ORD000644,C0037,2025-02-19T19:35:00,cash,online,0.0
ORD000645,C0031,2025-08-16T22:31:00,cash,shopee,20000.0
ORD000646,C0117,2025-11-20T03:32:00,card,offline,5000.0
ORD000647,C0097,2025-04-24T02:12:00,cash,website,0.0
ORD000648,C0046,2025-01-20T22:44:00,transfer,website,0.0
ORD000649,C0092,2025-10-06T23:18:00,card,offline,0.0
ORD000650,C0170,2025-08-06T17:11:00,transfer,shopee,0.0
ORD000651,C0061,2025-01-15T20:17:00,card,shopee,20000.0
ORD000652,C0067,2025-01-28T20:31:00,transfer,online,0.0
ORD000653,C0181,2025-06-20T21:49:00,e-wallet,website,0.0
ORD000654,C0006,2025-09-27T17:32:00,transfer,offline,0.0
ORD000655,C0190,2025-05-19T17:04:00,e-wallet,offline,0.0
ORD000656,C0039,2025-02-19T03:37:00,cash,offline,0.0
ORD000657,C0024,2025-04-24T22:35:00,e-wallet,shopee,0.0
ORD000658,C0060,2025-08-17T21:30:00,cash,offline,0.0
ORD000659,C0022,2025-03-14T22:39:00,card,shopee,0.0
ORD000660,C0140,2025-09-13T21:41:00,cash,website,0.0
ORD000661,C0097,2025-03-08T04:00:00,cash,offline,0.0
ORD000662,C0192,2025-10-08T22:25:00,card,online,0.0
ORD000663,C0043,2025-03-14T20:33:00,transfer,website,0.0
ORD000664,C0121,2025-02-04T16:19:00,cash,offline,0.0
ORD000665,C0165,2025-12-04T19:04:00,transfer,shopee,5000.0
ORD000666,C0198,2025-11-01T01:17:00,transfer,offline,0.0
ORD000667,C0101,2025-07-14T04:24:00,transfer,website,0.0
ORD000668,C0143,2025-08-12T02:22:00,card,shopee,0.0
ORD000669,C0049,2025-07-15T21:11:00,cash,online,0.0
ORD000670,C0192,2025-11-29T04:34:00,transfer,offline,0.0
ORD000671,C0219,2025-04-11T02:39:00,transfer,website,0.0
ORD000672,C0212,2025-09-14T18:46:00,e-wallet,offline,0.0
ORD000673,C0088,2025-08-28T01:53:00,transfer,offline,5000.0
ORD000674,C0186,2025-05-07T20:53:00,card,offline,0.0
ORD000675,C0076,2025-05-14T03:28:00,e-wallet,shopee,0.0
ORD000676,C0180,2025-08-11T21:41:00,card,offline,0.0
ORD000677,C0120,2025-10-28T21:23:00,cash,online,0.0
ORD000678,C0166,2025-02-21T18:58:00,e-wallet,shopee,0.0
ORD000679,C0060,2025-09-17T17:26:00,card,website,10000.0
ORD000680,C0086,2025-01-28T17:19:00,transfer,website,0.0
ORD000681,C0143,2025-07-11T16:30:00,e-wallet,shopee,0.0
ORD000682,C0213,2025-08-27T03:15:00,card,shopee,20000.0
ORD000683,C0151,2025-01-14T19:56:00,cash,online,0.0
ORD000684,C0109,2025-03-19T20:19:00,e-wallet,shopee,5000.0
ORD000685,C0130,2025-07-17T02:29:00,e-wallet,shopee,0.0
ORD000686,C0190,2025-11-21T17:38:00,card,offline,0.0
ORD000687,C0182,2025-10-30T20:12:00,cash,offline,0.0
ORD000688,C0173,2025-06-02T04:52:00,e-wallet,offline,0.0
ORD000689,C0010,2025-11-02T17:22:00,transfer,shopee,0.0
ORD000690,C0063,2025-09-27T01:29:00,e-wallet,online,5000.0
ORD000691,C0164,2025-06-04T22:25:00,cash,shopee,0.0
ORD000692,C0147,2025-05-14T20:39:00,e-wallet,offline,0.0
ORD000693,C0047,2025-12-14T20:17:00,transfer,offline,0.0
ORD000694,C0163,2025-06-12T17:14:00,e-wallet,online,0.0
ORD000695,C0143,2025-01-07T21:21:00,transfer,shopee,0.0
ORD000696,C0192,2025-09-29T21:19:00,card,online,10000.0
ORD000697,C0126,2025-05-01T22:58:00,transfer,offline,50000.0
ORD000698,C0189,2025-07-26T00:26:00,card,online,0.0
ORD000699,C0220,2025-07-26T23:48:00,cash,online,20000.0
ORD000700,C0163,2025-01-16T01:14:00,e-wallet,website,0.0
ORD000701,C0043,2025-10-20T02:30:00,transfer,website,0.0
ORD000702,C0008,2025-04-17T01:29:00,transfer,website,0.0
ORD000703,C0041,2025-05-06T23:46:00,cash,shopee,0.0
ORD000704,C0032,2025-02-23T18:54:00,card,offline,50000.0
ORD000705,C0178,2025-02-07T23:57:00,e-wallet,shopee,0.0
ORD000706,C0095,2025-10-16T21:45:00,e-wallet,shopee,0.0
ORD000707,C0220,2025-07-16T20:40:00,card,offline,5000.0
ORD000708,C0104,2025-09-03T01:57:00,card,online,0.0
ORD000709,C0124,2025-07-14T16:42:00,cash,online,0.0
ORD000710,C0103,2025-11-17T17:21:00,cash,website,0.0
ORD000711,C0066,2025-04-05T03:59:00,card,offline,20000.0
ORD000712,C0063,2025-10-28T04:37:00,cash,offline,0.0
ORD000713,C0154,2025-09-07T20:36:00,e-wallet,shopee,0.0
ORD000714,C0163,2025-11-12T04:29:00,card,website,0.0
ORD000715,C0194,2025-04-04T23:00:00,card,offline,0.0
ORD000716,C0197,2025-09-29T23:06:00,transfer,shopee,0.0
ORD000717,C0202,2025-08-03T04:46:00,card,offline,0.0
ORD000718,C0079,2025-08-07T01:25:00,card,offline,50000.0
ORD000719,C0144,2025-04-14T04:13:00,e-wallet,website,50000.0
ORD000720,C0016,2025-02-21T16:40:00,e-wallet,offline,0.0
ORD000721,C0039,2025-10-29T20:36:00,card,online,0.0
ORD000722,C0036,2025-02-05T04:44:00,transfer,offline,0.0
ORD000723,C0192,2025-01-12T18:07:00,cash,website,0.0
ORD000724,C0084,2025-10-03T23:18:00,cash,online,0.0
ORD000725,C0049,2025-02-08T04:43:00,transfer,shopee,0.0
ORD000726,C0136,2025-12-22T03:52:00,e-wallet,offline,20000.0
ORD000727,C0198,2025-03-17T19:19:00,transfer,online,0.0
ORD000728,C0081,2025-04-29T02:13:00,transfer,shopee,0.0
ORD000729,C0113,2025-03-05T22:01:00,e-wallet,offline,0.0
ORD000730,C0045,2025-09-18T01:46:00,card,shopee,0.0
ORD000731,C0131,2025-02-27T23:01:00,cash,offline,0.0
ORD000732,C0218,2025-11-30T20:14:00,card,offline,0.0
ORD000733,C0096,2025-11-13T22:52:00,transfer,shopee,0.0
ORD000734,C0094,2025-02-27T04:10:00,card,online,0.0
ORD000735,C0037,2025-07-28T16:34:00,cash,offline,10000.0
ORD000736,C0035,2025-11-06T04:40:00,card,offline,0.0
ORD000737,C0158,2025-12-10T03:06:00,transfer,shopee,10000.0
ORD000738,C0187,2025-12-04T20:21:00,card,offline,0.0
ORD000739,C0204,2025-05-02T18:25:00,e-wallet,online,0.0
ORD000740,C0132,2025-06-22T21:57:00,e-wallet,shopee,0.0
ORD000741,C0201,2025-07-07T22:41:00,cash,offline,50000.0
ORD000742,C0089,2025-06-07T23:27:00,transfer,offline,0.0
ORD000743,C0200,2025-03-20T01:55:00,transfer,offline,0.0
ORD000744,C0159,2025-04-27T04:45:00,transfer,offline,0.0
ORD000745,C0134,2025-08-04T23:29:00,transfer,website,20000.0
ORD000746,C0106,2025-03-13T18:30:00,transfer,online,0.0
ORD000747,C0103,2025-03-06T03:47:00,card,offline,0.0
ORD000748,C0060,2025-12-05T23:19:00,card,website,0.0
ORD000749,C0044,2025-12-31T03:55:00,card,offline,0.0
ORD000750,C0065,2025-11-25T00:21:00,transfer,online,50000.0
ORD000751,C0200,2025-12-29T23:35:00,cash,online,5000.0
ORD000752,C0101,2025-01-21T21:41:00,e-wallet,shopee,0.0
ORD000753,C0106,2025-01-16T03:29:00,cash,offline,0.0
ORD000754,C0138,2025-04-27T21:53:00,e-wallet,online,0.0
ORD000755,C0087,2025-08-13T21:48:00,card,website,10000.0
ORD000756,C0076,2025-10-15T00:11:00,e-wallet,website,0.0
ORD000757,C0189,2025-06-01T01:36:00,transfer,offline,0.0
ORD000758,C0161,2025-10-22T22:47:00,card,website,0.0
ORD000759,C0178,2025-03-10T21:55:00,e-wallet,online,0.0
ORD000760,C0014,2025-08-25T01:28:00,cash,website,50000.0
ORD000761,C0185,2025-05-23T01:16:00,transfer,shopee,0.0
ORD000762,C0139,2025-12-16T01:20:00,transfer,shopee,50000.0
ORD000763,C0122,2025-03-12T21:11:00,e-wallet,offline,0.0
ORD000764,C0059,2025-06-30T02:40:00,cash,website,20000.0
ORD000765,C0096,2025-02-18T18:00:00,e-wallet,offline,0.0
ORD000766,C0010,2025-10-04T04:07:00,cash,online,0.0
ORD000767,C0017,2025-06-23T19:23:00,cash,offline,0.0
ORD000768,C0134,2025-02-17T02:41:00,transfer,offline,0.0
ORD000769,C0161,2025-08-07T22:27:00,e-wallet,online,0.0
ORD000770,C0202,2025-05-29T04:43:00,transfer,online,0.0
ORD000771,C0046,2025-09-18T21:43:00,card,offline,0.0
ORD000772,C0098,2025-04-17T03:07:00,e-wallet,offline,0.0
ORD000773,C0168,2025-05-20T22:44:00,transfer,shopee,0.0
ORD000774,C0102,2025-01-23T03:49:00,cash,offline,0.0
ORD000775,C0190,2025-05-13T02:45:00,e-wallet,shopee,5000.0
ORD000776,C0010,2025-07-18T18:05:00,transfer,offline,0.0
ORD000777,C0004,2025-03-20T21:55:00,transfer,offline,10000.0
ORD000778,C0133,2025-10-01T16:39:00,transfer,offline,0.0
ORD000779,C0140,2025-02-07T16:41:00,e-wallet,offline,0.0
ORD000780,C0040,2025-08-22T00:56:00,card,website,50000.0
ORD000781,C0118,2025-07-31T03:56:00,card,offline,0.0
ORD000782,C0116,2025-08-16T22:29:00,transfer,offline,0.0
ORD000783,C0119,2025-10-09T04:50:00,e-wallet,offline,5000.0
ORD000784,C0142,2025-03-23T02:24:00,e-wallet,online,10000.0
ORD000785,C0202,2025-02-03T17:01:00,card,website,0.0
ORD000786,C0017,2025-07-06T01:58:00,transfer,offline,0.0
ORD000787,C0031,2025-10-01T01:26:00,card,shopee,0.0
ORD000788,C0038,2025-08-16T17:48:00,cash,online,0.0
ORD000789,C0006,2025-09-10T02:36:00,transfer,offline,0.0
ORD000790,C0203,2025-12-09T19:40:00,e-wallet,offline,0.0
ORD000791,C0065,2025-04-10T00:17:00,card,offline,0.0
ORD000792,C0010,2025-12-23T02:17:00,card,offline,0.0
ORD000793,C0022,2025-12-08T21:55:00,cash,offline,0.0
ORD000794,C0061,2025-02-14T17:00:00,e-wallet,online,0.0
ORD000795,C0184,2025-02-16T16:27:00,transfer,online,0.0
ORD000796,C0048,2025-09-17T16:05:00,transfer,shopee,0.0
ORD000797,C0102,2025-11-23T01:18:00,transfer,online,0.0
ORD000798,C0188,2025-02-01T01:48:00,card,online,5000.0
ORD000799,C0187,2025-06-13T23:22:00,transfer,offline,0.0
ORD000800,C0119,2025-08-20T18:09:00,transfer,offline,0.0
ORD000801,C0005,2025-07-20T23:09:00,card,offline,0.0
ORD000802,C0171,2025-01-31T21:06:00,card,offline,0.0
ORD000803,C0107,2025-09-09T16:19:00,transfer,online,0.0
ORD000804,C0115,2025-07-09T22:15:00,card,online,0.0
ORD000805,C0148,2025-06-20T03:12:00,transfer,online,0.0
ORD000806,C0119,2025-11-06T03:17:00,card,shopee,0.0
ORD000807,C0064,2025-04-26T02:00:00,card,online,0.0
ORD000808,C0031,2025-06-02T03:03:00,cash,offline,0.0
ORD000809,C0115,2025-11-17T22:35:00,card,online,0.0
ORD000810,C0042,2025-10-28T18:20:00,card,offline,0.0
ORD000811,C0018,2025-03-13T18:06:00,card,offline,0.0
ORD000812,C0140,2025-02-02T00:26:00,transfer,offline,20000.0
ORD000813,C0036,2025-09-14T21:20:00,card,online,0.0
ORD000814,C0010,2025-04-17T19:37:00,e-wallet,offline,0.0
ORD000815,C0052,2025-11-08T20:21:00,card,online,0.0
ORD000816,C0167,2025-12-11T00:49:00,transfer,offline,0.0
ORD000817,C0093,2025-08-26T16:41:00,transfer,shopee,0.0
ORD000818,C0153,2025-05-28T04:42:00,card,website,0.0
ORD000819,C0095,2025-04-22T02:12:00,card,online,10000.0
ORD000820,C0180,2025-10-16T23:04:00,e-wallet,offline,0.0
ORD000821,C0070,2025-04-07T19:44:00,e-wallet,shopee,0.0
ORD000822,C0117,2025-08-31T00:10:00,card,shopee,0.0
ORD000823,C0120,2025-06-28T04:18:00,e-wallet,offline,0.0
ORD000824,C0065,2025-03-12T21:59:00,card,online,5000.0
