order_id,product_id,quantity,selling_price,customer_id,order_date,payment_method,sales_channel,discount,city,customer_type,join_date,product_name,category,brand,unit,unit_price,reorder_level,source_type,year_month,line_revenue,allocated_discount,net_revenue
ORD000168,P0006,5,82000.0,C0117,2025-01-26 21:45:00,cash,shopee,0.0,Đà Nẵng,retail,2024-06-04,Giấy in A4 70 gsm,Vở và giấy,Double A,ram,82000.0,25,lecturer_sample,2025-01,410000.0,0.0,410000.0
ORD000169,P0077,11,1630285.0,C0122,2025-10-29 00:22:00,e-wallet,offline,5000.0,Đà Nẵng,office,2024-12-15,Tipping the Velvet,Sách,Unknown,quyển,1773420.0,19,public_website,2025-10,17933135.0,4291.95175952423,17928843.048240475
ORD000169,P0083,5,591690.0,C0122,2025-10-29 00:22:00,e-wallet,offline,5000.0,Đà Nẵng,office,2024-12-15,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Sách,Unknown,quyển,591690.0,10,public_website,2025-10,2958450.0,708.0482404757705,2957741.951759524
ORD000170,P0003,1,14000.0,C0174,2025-04-16 20:41:00,transfer,online,10000.0,TP. Hồ Chí Minh,retail,2024-05-09,Vở ô ly 96 trang,Vở và giấy,Hồng Hà,quyển,14000.0,35,lecturer_sample,2025-04,14000.0,9.281003939454708,13990.718996060545
ORD000170,P0070,5,3014115.0,C0174,2025-04-16 20:41:00,transfer,online,10000.0,TP. Hồ Chí Minh,retail,2024-05-09,Apple Airpods,Phụ kiện máy tính,Apple,cái,3249750.0,13,public_api,2025-04,15070575.0,9990.718996060546,15060584.281003939
ORD000171,P0078,3,1653300.0,C0182,2025-11-26 20:27:00,cash,offline,0.0,Cần Thơ,student,2024-05-26,Soumission,Sách,Unknown,quyển,1653300.0,22,public_website,2025-11,4959900.0,0.0,4959900.0
ORD000171,P0079,5,1578060.0,C0182,2025-11-26 20:27:00,cash,offline,0.0,Cần Thơ,student,2024-05-26,Sharp Objects,Sách,Unknown,quyển,1578060.0,24,public_website,2025-11,7890300.0,0.0,7890300.0
ORD000171,P0019,3,22000.0,C0182,2025-11-26 20:27:00,cash,offline,0.0,Cần Thơ,student,2024-05-26,Ruột chì kim 0.5 mm,Bút viết,Pentel,hộp,22000.0,25,lecturer_sample,2025-11,66000.0,0.0,66000.0
ORD000171,P0028,4,78000.0,C0182,2025-11-26 20:27:00,cash,offline,0.0,Cần Thơ,student,2024-05-26,Bộ màu nước 12 màu,Dụng cụ học tập,Pentel,bộ,78000.0,12,lecturer_sample,2025-11,312000.0,0.0,312000.0
ORD000171,P0046,3,890000.0,C0182,2025-11-26 20:27:00,cash,offline,0.0,Cần Thơ,student,2024-05-26,Máy ép plastic A4,Thiết bị văn phòng,Deli,chiếc,890000.0,4,lecturer_sample,2025-11,2670000.0,0.0,2670000.0
ORD000172,P0058,1,350000.0,C0071,2025-05-15 02:45:00,card,shopee,0.0,TP. Hồ Chí Minh,retail,2023-12-25,Bộ chia USB 4 cổng,Phụ kiện máy tính,Ugreen,chiếc,350000.0,8,lecturer_sample,2025-05,350000.0,0.0,350000.0
ORD000172,P0018,3,38000.0,C0071,2025-05-15 02:45:00,card,shopee,0.0,TP. Hồ Chí Minh,retail,2023-12-25,Bút chì kim 0.5 mm,Bút viết,Pentel,cây,38000.0,20,lecturer_sample,2025-05,114000.0,0.0,114000.0
ORD000172,P0019,4,22000.0,C0071,2025-05-15 02:45:00,card,shopee,0.0,TP. Hồ Chí Minh,retail,2023-12-25,Ruột chì kim 0.5 mm,Bút viết,Pentel,hộp,22000.0,25,lecturer_sample,2025-05,88000.0,0.0,88000.0
ORD000172,P0022,1,18000.0,C0071,2025-05-15 02:45:00,card,shopee,0.0,TP. Hồ Chí Minh,retail,2023-12-25,Thước ê ke 2 chiếc,Dụng cụ học tập,Deli,bộ,18000.0,20,lecturer_sample,2025-05,18000.0,0.0,18000.0
ORD000172,P0006,5,76333.0,C0071,2025-05-15 02:45:00,card,shopee,0.0,TP. Hồ Chí Minh,retail,2023-12-25,Giấy in A4 70 gsm,Vở và giấy,Double A,ram,82000.0,25,lecturer_sample,2025-05,381665.0,0.0,381665.0
ORD000172,P0075,2,2499750.0,C0071,2025-05-15 02:45:00,card,shopee,0.0,TP. Hồ Chí Minh,retail,2023-12-25,Apple MagSafe Battery Pack,Phụ kiện máy tính,Apple,cái,2499750.0,1,public_api,2025-05,4999500.0,0.0,4999500.0
ORD000173,P0078,5,1515210.0,C0164,2025-09-02 02:22:00,card,shopee,10000.0,Biên Hòa,retail,2024-11-18,Soumission,Sách,Unknown,quyển,1653300.0,22,public_website,2025-09,7576050.0,4806.72048178553,7571243.279518214
ORD000173,P0079,3,1578060.0,C0164,2025-09-02 02:22:00,card,shopee,10000.0,Biên Hòa,retail,2024-11-18,Sharp Objects,Sách,Unknown,quyển,1578060.0,24,public_website,2025-09,4734180.0,3003.6602148163515,4731176.339785184
ORD000173,P0089,2,1725570.0,C0164,2025-09-02 02:22:00,card,shopee,10000.0,Biên Hòa,retail,2024-11-18,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Sách,Unknown,quyển,1725570.0,27,public_website,2025-09,3451140.0,2189.6193033981185,3448950.3806966017
ORD000174,P0033,2,69000.0,C0191,2025-06-07 22:50:00,cash,online,0.0,Hải Phòng,retail,2024-05-13,Bìa còng 5 cm,Hồ sơ và lưu trữ,King Jim,chiếc,69000.0,18,lecturer_sample,2025-06,138000.0,0.0,138000.0
ORD000174,P0042,4,42000.0,C0191,2025-06-07 22:50:00,cash,online,0.0,Hải Phòng,retail,2024-05-13,Pin AAA 4 viên,Thiết bị văn phòng,Panasonic,vỉ,42000.0,22,lecturer_sample,2025-06,168000.0,0.0,168000.0
ORD000174,P0012,4,5000.0,C0191,2025-06-07 22:50:00,cash,online,0.0,Hải Phòng,retail,2024-05-13,Bút bi đen 0.5 mm,Bút viết,Thiên Long,cây,5000.0,60,lecturer_sample,2025-06,20000.0,0.0,20000.0
ORD000174,P0006,2,82000.0,C0191,2025-06-07 22:50:00,cash,online,0.0,Hải Phòng,retail,2024-05-13,Giấy in A4 70 gsm,Vở và giấy,Double A,ram,82000.0,25,lecturer_sample,2025-06,164000.0,0.0,164000.0
ORD000175,P0089,1,1725570.0,C0052,2025-06-25 22:36:00,card,online,0.0,TP. Hồ Chí Minh,retail,2024-03-30,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Sách,Unknown,quyển,1725570.0,27,public_website,2025-06,1725570.0,0.0,1725570.0
ORD000175,P0086,2,422509.0,C0052,2025-06-25 22:36:00,card,online,0.0,TP. Hồ Chí Minh,retail,2024-03-30,"Starving Hearts (Triangular Trade Trilogy, #1)",Sách,Unknown,quyển,461670.0,19,public_website,2025-06,845018.0,0.0,845018.0
ORD000175,P0078,2,1653300.0,C0052,2025-06-25 22:36:00,card,online,0.0,TP. Hồ Chí Minh,retail,2024-03-30,Soumission,Sách,Unknown,quyển,1653300.0,22,public_website,2025-06,3306600.0,0.0,3306600.0
ORD000175,P0079,1,1578060.0,C0052,2025-06-25 22:36:00,card,online,0.0,TP. Hồ Chí Minh,retail,2024-03-30,Sharp Objects,Sách,Unknown,quyển,1578060.0,24,public_website,2025-06,1578060.0,0.0,1578060.0
ORD000175,P0008,4,65000.0,C0052,2025-06-25 22:36:00,card,online,0.0,TP. Hồ Chí Minh,retail,2024-03-30,Giấy màu A4 100 tờ,Vở và giấy,IK Plus,xấp,65000.0,15,lecturer_sample,2025-06,260000.0,0.0,260000.0
ORD000175,P0029,4,25000.0,C0052,2025-06-25 22:36:00,card,online,0.0,TP. Hồ Chí Minh,retail,2024-03-30,Kéo học sinh 13 cm,Dụng cụ học tập,Deli,chiếc,25000.0,18,lecturer_sample,2025-06,100000.0,0.0,100000.0
ORD000176,P0066,2,12499750.0,C0123,2025-07-16 16:02:00,transfer,offline,0.0,Đà Nẵng,office,2024-03-28,iPad Mini 2021 Starlight,Thiết bị văn phòng,Apple,chiếc,12499750.0,9,public_api,2025-07,24999500.0,0.0,24999500.0
ORD000176,P0087,5,681780.0,C0123,2025-07-16 16:02:00,transfer,offline,0.0,Đà Nẵng,office,2024-03-28,Shakespeare's Sonnets,Sách,Unknown,quyển,681780.0,21,public_website,2025-07,3408900.0,0.0,3408900.0
ORD000177,P0052,2,290000.0,C0089,2025-06-09 18:06:00,card,offline,0.0,TP. Hồ Chí Minh,student,2024-08-14,Bàn phím có dây,Phụ kiện máy tính,Logitech,chiếc,290000.0,8,lecturer_sample,2025-06,580000.0,0.0,580000.0
ORD000177,P0059,4,55000.0,C0089,2025-06-09 18:06:00,card,offline,0.0,TP. Hồ Chí Minh,student,2024-08-14,Tấm lót chuột,Phụ kiện máy tính,OEM,chiếc,55000.0,20,lecturer_sample,2025-06,220000.0,0.0,220000.0
ORD000177,P0076,2,1708410.0,C0089,2025-06-09 18:06:00,card,offline,0.0,TP. Hồ Chí Minh,student,2024-08-14,A Light in the Attic,Sách,Unknown,quyển,1708410.0,16,public_website,2025-06,3416820.0,0.0,3416820.0
ORD000177,P0089,4,1725570.0,C0089,2025-06-09 18:06:00,card,offline,0.0,TP. Hồ Chí Minh,student,2024-08-14,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Sách,Unknown,quyển,1725570.0,27,public_website,2025-06,6902280.0,0.0,6902280.0
ORD000178,P0045,3,1768752.0,C0058,2025-03-09 19:46:00,e-wallet,website,5000.0,Huế,retail,2024-06-19,Máy hủy tài liệu,Thiết bị văn phòng,Silicon,chiếc,1850000.0,3,lecturer_sample,2025-03,5306256.0,5000.0,5301256.0
ORD000179,P0003,11,14000.0,C0153,2025-01-26 02:06:00,e-wallet,shopee,0.0,Đà Nẵng,wholesale,2024-12-08,Vở ô ly 96 trang,Vở và giấy,Hồng Hà,quyển,14000.0,35,lecturer_sample,2025-01,154000.0,0.0,154000.0
ORD000179,P0038,25,35000.0,C0153,2025-01-26 02:06:00,e-wallet,shopee,0.0,Đà Nẵng,wholesale,2024-12-08,Nhãn dán phân loại,Hồ sơ và lưu trữ,Avery,xấp,35000.0,18,lecturer_sample,2025-01,875000.0,0.0,875000.0
ORD000179,P0035,18,16000.0,C0153,2025-01-26 02:06:00,e-wallet,shopee,0.0,Đà Nẵng,wholesale,2024-12-08,Túi hồ sơ dây buộc,Hồ sơ và lưu trữ,Hồng Hà,chiếc,16000.0,25,lecturer_sample,2025-01,288000.0,0.0,288000.0
ORD000180,P0013,5,5000.0,C0170,2025-09-24 20:39:00,cash,online,5000.0,Hải Phòng,student,2024-12-16,Bút bi đỏ 0.5 mm,Bút viết,Thiên Long,cây,5000.0,50,lecturer_sample,2025-09,25000.0,3.6312210878545765,24996.368778912147
ORD000180,P0077,3,1751395.0,C0170,2025-09-24 20:39:00,cash,online,5000.0,Hải Phòng,student,2024-12-16,Tipping the Velvet,Sách,Unknown,quyển,1773420.0,19,public_website,2025-09,5254185.0,763.1642948595679,5253421.835705141
ORD000180,P0083,3,548249.0,C0170,2025-09-24 20:39:00,cash,online,5000.0,Hải Phòng,student,2024-12-16,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Sách,Unknown,quyển,591690.0,10,public_website,2025-09,1644747.0,238.89759962342202,1644508.1024003767
ORD000180,P0064,1,27499750.0,C0170,2025-09-24 20:39:00,cash,online,5000.0,Hải Phòng,student,2024-12-16,Lenovo Yoga 920,Thiết bị văn phòng,Lenovo,chiếc,27499750.0,8,public_api,2025-09,27499750.0,3994.3068844291556,27495755.69311557
ORD000181,P0002,5,18000.0,C0054,2025-12-19 23:21:00,transfer,website,50000.0,Đà Nẵng,retail,2024-08-26,Vở kẻ ngang 120 trang,Vở và giấy,Campus,quyển,18000.0,30,lecturer_sample,2025-12,90000.0,47473.362169005166,42526.637830994834
ORD000181,P0011,1,4790.0,C0054,2025-12-19 23:21:00,transfer,website,50000.0,Đà Nẵng,retail,2024-08-26,Bút bi xanh 0.5 mm,Bút viết,Thiên Long,cây,5000.0,70,lecturer_sample,2025-12,4790.0,2526.6378309948304,2263.3621690051696
ORD000182,P0076,3,1708410.0,C0117,2025-06-01 20:29:00,card,shopee,0.0,Đà Nẵng,retail,2024-06-04,A Light in the Attic,Sách,Unknown,quyển,1708410.0,16,public_website,2025-06,5125230.0,0.0,5125230.0
ORD000183,P0078,3,1501801.0,C0030,2025-02-19 04:56:00,e-wallet,website,20000.0,Nha Trang,student,2024-08-09,Soumission,Sách,Unknown,quyển,1653300.0,22,public_website,2025-02,4505403.0,20000.0,4485403.0
ORD000184,P0088,2,576180.0,C0209,2025-06-25 18:07:00,e-wallet,online,0.0,TP. Hồ Chí Minh,student,2024-09-30,Set Me Free,Sách,Unknown,quyển,576180.0,24,public_website,2025-06,1152360.0,0.0,1152360.0
ORD000184,P0084,1,727894.0,C0209,2025-06-25 18:07:00,e-wallet,online,0.0,TP. Hồ Chí Minh,student,2024-09-30,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Sách,Unknown,quyển,745800.0,13,public_website,2025-06,727894.0,0.0,727894.0
ORD000184,P0035,1,16000.0,C0209,2025-06-25 18:07:00,e-wallet,online,0.0,TP. Hồ Chí Minh,student,2024-09-30,Túi hồ sơ dây buộc,Hồ sơ và lưu trữ,Hồng Hà,chiếc,16000.0,25,lecturer_sample,2025-06,16000.0,0.0,16000.0
ORD000185,P0017,4,9000.0,C0152,2025-09-06 04:36:00,transfer,online,0.0,Hải Phòng,retail,2024-07-11,Bút chì 2B,Bút viết,Staedtler,cây,9000.0,45,lecturer_sample,2025-09,36000.0,0.0,36000.0
ORD000185,P0035,4,16000.0,C0152,2025-09-06 04:36:00,transfer,online,0.0,Hải Phòng,retail,2024-07-11,Túi hồ sơ dây buộc,Hồ sơ và lưu trữ,Hồng Hà,chiếc,16000.0,25,lecturer_sample,2025-09,64000.0,0.0,64000.0
ORD000185,P0032,1,12000.0,C0152,2025-09-06 04:36:00,transfer,online,0.0,Hải Phòng,retail,2024-07-11,Bìa nút A4,Hồ sơ và lưu trữ,Deli,chiếc,12000.0,35,lecturer_sample,2025-09,12000.0,0.0,12000.0
ORD000185,P0006,3,82000.0,C0152,2025-09-06 04:36:00,transfer,online,0.0,Hải Phòng,retail,2024-07-11,Giấy in A4 70 gsm,Vở và giấy,Double A,ram,82000.0,25,lecturer_sample,2025-09,246000.0,0.0,246000.0
ORD000186,P0050,2,420000.0,C0174,2025-09-27 04:47:00,cash,offline,0.0,TP. Hồ Chí Minh,retail,2024-05-09,Bảng trắng 60 x 90 cm,Thiết bị văn phòng,Bavico,chiếc,420000.0,5,lecturer_sample,2025-09,840000.0,0.0,840000.0
ORD000186,P0089,4,1725570.0,C0174,2025-09-27 04:47:00,cash,offline,0.0,TP. Hồ Chí Minh,retail,2024-05-09,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Sách,Unknown,quyển,1725570.0,27,public_website,2025-09,6902280.0,0.0,6902280.0
ORD000187,P0086,2,461670.0,C0212,2025-10-14 01:03:00,e-wallet,website,0.0,Huế,retail,2024-10-24,"Starving Hearts (Triangular Trade Trilogy, #1)",Sách,Unknown,quyển,461670.0,19,public_website,2025-10,923340.0,0.0,923340.0
ORD000188,P0005,4,79000.0,C0126,2025-06-14 19:21:00,e-wallet,offline,0.0,Hải Phòng,retail,2024-06-25,Sổ tay bìa da A5,Vở và giấy,OEM,quyển,79000.0,15,lecturer_sample,2025-06,316000.0,0.0,316000.0
ORD000188,P0020,1,82201.0,C0126,2025-06-14 19:21:00,e-wallet,offline,0.0,Hải Phòng,retail,2024-06-25,Bút dạ quang 5 màu,Bút viết,Stabilo,bộ,85000.0,15,lecturer_sample,2025-06,82201.0,0.0,82201.0
ORD000188,P0057,1,220000.0,C0126,2025-06-14 19:21:00,e-wallet,offline,0.0,Hải Phòng,retail,2024-06-25,Cáp USB-C 1 m,Phụ kiện máy tính,Anker,sợi,220000.0,15,lecturer_sample,2025-06,220000.0,0.0,220000.0
ORD000188,P0036,4,185000.0,C0126,2025-06-14 19:21:00,e-wallet,offline,0.0,Hải Phòng,retail,2024-06-25,Khay tài liệu 3 tầng,Hồ sơ và lưu trữ,Deli,bộ,185000.0,8,lecturer_sample,2025-06,740000.0,0.0,740000.0
ORD000188,P0022,5,18000.0,C0126,2025-06-14 19:21:00,e-wallet,offline,0.0,Hải Phòng,retail,2024-06-25,Thước ê ke 2 chiếc,Dụng cụ học tập,Deli,bộ,18000.0,20,lecturer_sample,2025-06,90000.0,0.0,90000.0
ORD000189,P0045,2,1805579.0,C0024,2025-11-07 01:40:00,card,offline,0.0,Cần Thơ,office,2024-06-09,Máy hủy tài liệu,Thiết bị văn phòng,Silicon,chiếc,1850000.0,3,lecturer_sample,2025-11,3611158.0,0.0,3611158.0
ORD000189,P0019,7,22000.0,C0024,2025-11-07 01:40:00,card,offline,0.0,Cần Thơ,office,2024-06-09,Ruột chì kim 0.5 mm,Bút viết,Pentel,hộp,22000.0,25,lecturer_sample,2025-11,154000.0,0.0,154000.0
ORD000190,P0064,3,24863075.0,C0159,2025-11-04 23:45:00,card,online,0.0,Hải Phòng,student,2024-10-15,Lenovo Yoga 920,Thiết bị văn phòng,Lenovo,chiếc,27499750.0,8,public_api,2025-11,74589225.0,0.0,74589225.0
ORD000190,P0010,2,165000.0,C0159,2025-11-04 23:45:00,card,online,0.0,Hải Phòng,student,2024-10-15,Giấy photo A3 70 gsm,Vở và giấy,Double A,ram,165000.0,10,lecturer_sample,2025-11,330000.0,0.0,330000.0
ORD000190,P0069,4,2499750.0,C0159,2025-11-04 23:45:00,card,online,0.0,Hải Phòng,student,2024-10-15,Amazon Echo Plus,Phụ kiện máy tính,Amazon,cái,2499750.0,12,public_api,2025-11,9999000.0,0.0,9999000.0
ORD000190,P0051,5,320000.0,C0159,2025-11-04 23:45:00,card,online,0.0,Hải Phòng,student,2024-10-15,Chuột không dây,Phụ kiện máy tính,Logitech,chiếc,320000.0,10,lecturer_sample,2025-11,1600000.0,0.0,1600000.0
ORD000191,P0018,4,38000.0,C0031,2025-07-21 19:29:00,cash,shopee,0.0,Biên Hòa,retail,2024-10-22,Bút chì kim 0.5 mm,Bút viết,Pentel,cây,38000.0,20,lecturer_sample,2025-07,152000.0,0.0,152000.0
ORD000191,P0019,5,20067.0,C0031,2025-07-21 19:29:00,cash,shopee,0.0,Biên Hòa,retail,2024-10-22,Ruột chì kim 0.5 mm,Bút viết,Pentel,hộp,22000.0,25,lecturer_sample,2025-07,100335.0,0.0,100335.0
ORD000191,P0069,4,2499750.0,C0031,2025-07-21 19:29:00,cash,shopee,0.0,Biên Hòa,retail,2024-10-22,Amazon Echo Plus,Phụ kiện máy tính,Amazon,cái,2499750.0,12,public_api,2025-07,9999000.0,0.0,9999000.0
ORD000191,P0051,1,320000.0,C0031,2025-07-21 19:29:00,cash,shopee,0.0,Biên Hòa,retail,2024-10-22,Chuột không dây,Phụ kiện máy tính,Logitech,chiếc,320000.0,10,lecturer_sample,2025-07,320000.0,0.0,320000.0
ORD000191,P0056,4,169823.0,C0031,2025-07-21 19:29:00,cash,shopee,0.0,Biên Hòa,retail,2024-10-22,Cáp HDMI 2 m,Phụ kiện máy tính,Ugreen,sợi,180000.0,12,lecturer_sample,2025-07,679292.0,0.0,679292.0
ORD000192,P0076,4,1708410.0,C0131,2025-04-02 03:37:00,card,online,0.0,Nha Trang,retail,2024-03-05,A Light in the Attic,Sách,Unknown,quyển,1708410.0,16,public_website,2025-04,6833640.0,0.0,6833640.0
ORD000192,P0089,5,1671411.0,C0131,2025-04-02 03:37:00,card,online,0.0,Nha Trang,retail,2024-03-05,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Sách,Unknown,quyển,1725570.0,27,public_website,2025-04,8357055.0,0.0,8357055.0
ORD000193,P0013,5,4820.0,C0071,2025-07-23 21:18:00,card,shopee,0.0,TP. Hồ Chí Minh,retail,2023-12-25,Bút bi đỏ 0.5 mm,Bút viết,Thiên Long,cây,5000.0,50,lecturer_sample,2025-07,24100.0,0.0,24100.0
ORD000193,P0037,5,95000.0,C0071,2025-07-23 21:18:00,card,shopee,0.0,TP. Hồ Chí Minh,retail,2023-12-25,Cặp tài liệu A4,Hồ sơ và lưu trữ,OEM,chiếc,95000.0,10,lecturer_sample,2025-07,475000.0,0.0,475000.0
ORD000194,P0031,3,4000.0,C0052,2025-04-19 01:45:00,card,shopee,0.0,TP. Hồ Chí Minh,retail,2024-03-30,Bìa lá A4 trong,Hồ sơ và lưu trữ,Plus,chiếc,4000.0,60,lecturer_sample,2025-04,12000.0,0.0,12000.0
ORD000194,P0089,5,1725570.0,C0052,2025-04-19 01:45:00,card,shopee,0.0,TP. Hồ Chí Minh,retail,2024-03-30,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Sách,Unknown,quyển,1725570.0,27,public_website,2025-04,8627850.0,0.0,8627850.0
ORD000195,P0077,11,1773420.0,C0171,2025-12-30 22:43:00,cash,shopee,10000.0,Biên Hòa,wholesale,2024-04-17,Tipping the Velvet,Sách,Unknown,quyển,1773420.0,19,public_website,2025-12,19507620.0,2864.0767526445256,19504755.923247356
ORD000195,P0083,30,591690.0,C0171,2025-12-30 22:43:00,cash,shopee,10000.0,Biên Hòa,wholesale,2024-04-17,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Sách,Unknown,quyển,591690.0,10,public_website,2025-12,17750700.0,2606.1286416880776,17748093.871358313
ORD000195,P0078,14,1653300.0,C0171,2025-12-30 22:43:00,cash,shopee,10000.0,Biên Hòa,wholesale,2024-04-17,Soumission,Sách,Unknown,quyển,1653300.0,22,public_website,2025-12,23146200.0,3398.2870966350947,23142801.712903365
ORD000195,P0046,9,856317.0,C0171,2025-12-30 22:43:00,cash,shopee,10000.0,Biên Hòa,wholesale,2024-04-17,Máy ép plastic A4,Thiết bị văn phòng,Deli,chiếc,890000.0,4,lecturer_sample,2025-12,7706853.0,1131.507509032302,7705721.492490968
ORD000196,P0076,5,1708410.0,C0076,2025-04-16 04:34:00,transfer,shopee,0.0,Biên Hòa,student,2024-01-05,A Light in the Attic,Sách,Unknown,quyển,1708410.0,16,public_website,2025-04,8542050.0,0.0,8542050.0
ORD000196,P0089,5,1677071.0,C0076,2025-04-16 04:34:00,transfer,shopee,0.0,Biên Hòa,student,2024-01-05,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Sách,Unknown,quyển,1725570.0,27,public_website,2025-04,8385355.0,0.0,8385355.0
ORD000197,P0035,4,15713.0,C0074,2025-12-22 02:03:00,transfer,online,20000.0,Biên Hòa,retail,2024-08-28,Túi hồ sơ dây buộc,Hồ sơ và lưu trữ,Hồng Hà,chiếc,16000.0,25,lecturer_sample,2025-12,62852.0,190.3609838124109,62661.63901618759
ORD000197,P0087,3,647142.0,C0074,2025-12-22 02:03:00,transfer,online,20000.0,Biên Hòa,retail,2024-08-28,Shakespeare's Sonnets,Sách,Unknown,quyển,681780.0,21,public_website,2025-12,1941426.0,5880.031874228244,1935545.9681257717
ORD000197,P0088,5,576180.0,C0074,2025-12-22 02:03:00,transfer,online,20000.0,Biên Hòa,retail,2024-08-28,Set Me Free,Sách,Unknown,quyển,576180.0,24,public_website,2025-12,2880900.0,8725.43368970239,2872174.5663102977
ORD000197,P0084,2,745800.0,C0074,2025-12-22 02:03:00,transfer,online,20000.0,Biên Hòa,retail,2024-08-28,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Sách,Unknown,quyển,745800.0,13,public_website,2025-12,1491600.0,4517.6357706133795,1487082.3642293867
ORD000197,P0049,2,113338.0,C0074,2025-12-22 02:03:00,transfer,online,20000.0,Biên Hòa,retail,2024-08-28,Máy đục lỗ 2 lỗ,Thiết bị văn phòng,Deli,chiếc,125000.0,10,lecturer_sample,2025-12,226676.0,686.5376816435763,225989.4623183564
ORD000198,P0025,3,15000.0,C0045,2025-09-21 17:24:00,transfer,online,0.0,Đà Nẵng,retail,2024-12-22,Gọt bút chì có hộp,Dụng cụ học tập,Deli,chiếc,15000.0,25,lecturer_sample,2025-09,45000.0,0.0,45000.0
ORD000199,P0029,5,25000.0,C0120,2025-12-30 18:02:00,e-wallet,shopee,20000.0,TP. Hồ Chí Minh,retail,2024-04-03,Kéo học sinh 13 cm,Dụng cụ học tập,Deli,chiếc,25000.0,18,lecturer_sample,2025-12,125000.0,20000.0,105000.0
ORD000200,P0017,4,9000.0,C0201,2025-12-29 21:33:00,e-wallet,online,10000.0,Huế,retail,2024-12-24,Bút chì 2B,Bút viết,Staedtler,cây,9000.0,45,lecturer_sample,2025-12,36000.0,10000.0,26000.0
ORD000201,P0026,1,65000.0,C0057,2025-04-21 02:21:00,e-wallet,website,0.0,Hải Phòng,student,2024-08-30,Hộp bút vải,Dụng cụ học tập,OEM,chiếc,65000.0,15,lecturer_sample,2025-04,65000.0,0.0,65000.0
ORD000201,P0087,3,681780.0,C0057,2025-04-21 02:21:00,e-wallet,website,0.0,Hải Phòng,student,2024-08-30,Shakespeare's Sonnets,Sách,Unknown,quyển,681780.0,21,public_website,2025-04,2045340.0,0.0,2045340.0
ORD000202,P0060,5,364161.0,C0165,2025-11-12 01:15:00,card,offline,0.0,TP. Hồ Chí Minh,retail,2024-04-03,Tai nghe có mic,Phụ kiện máy tính,Rapoo,chiếc,390000.0,8,lecturer_sample,2025-11,1820805.0,0.0,1820805.0
ORD000202,P0029,5,25000.0,C0165,2025-11-12 01:15:00,card,offline,0.0,TP. Hồ Chí Minh,retail,2024-04-03,Kéo học sinh 13 cm,Dụng cụ học tập,Deli,chiếc,25000.0,18,lecturer_sample,2025-11,125000.0,0.0,125000.0
ORD000202,P0085,1,1720950.0,C0165,2025-11-12 01:15:00,card,offline,0.0,TP. Hồ Chí Minh,retail,2024-04-03,The Black Maria,Sách,Unknown,quyển,1720950.0,16,public_website,2025-11,1720950.0,0.0,1720950.0
ORD000202,P0087,2,681780.0,C0165,2025-11-12 01:15:00,card,offline,0.0,TP. Hồ Chí Minh,retail,2024-04-03,Shakespeare's Sonnets,Sách,Unknown,quyển,681780.0,21,public_website,2025-11,1363560.0,0.0,1363560.0
ORD000202,P0035,1,14641.0,C0165,2025-11-12 01:15:00,card,offline,0.0,TP. Hồ Chí Minh,retail,2024-04-03,Túi hồ sơ dây buộc,Hồ sơ và lưu trữ,Hồng Hà,chiếc,16000.0,25,lecturer_sample,2025-11,14641.0,0.0,14641.0
ORD000203,P0019,4,22000.0,C0198,2025-10-04 00:00:00,cash,offline,0.0,Đà Nẵng,retail,2024-10-11,Ruột chì kim 0.5 mm,Bút viết,Pentel,hộp,22000.0,25,lecturer_sample,2025-10,88000.0,0.0,88000.0
ORD000203,P0056,1,164491.0,C0198,2025-10-04 00:00:00,cash,offline,0.0,Đà Nẵng,retail,2024-10-11,Cáp HDMI 2 m,Phụ kiện máy tính,Ugreen,sợi,180000.0,12,lecturer_sample,2025-10,164491.0,0.0,164491.0
ORD000204,P0016,2,23417.0,C0118,2025-06-19 16:05:00,cash,online,0.0,Cần Thơ,retail,2023-12-19,Ống mực bút máy xanh,Bút viết,Hồng Hà,hộp,25000.0,25,lecturer_sample,2025-06,46834.0,0.0,46834.0
ORD000205,P0035,1,16000.0,C0116,2025-11-19 22:27:00,cash,shopee,5000.0,Đà Nẵng,retail,2024-11-15,Túi hồ sơ dây buộc,Hồ sơ và lưu trữ,Hồng Hà,chiếc,16000.0,25,lecturer_sample,2025-11,16000.0,1951.219512195122,14048.780487804877
ORD000205,P0012,5,5000.0,C0116,2025-11-19 22:27:00,cash,shopee,5000.0,Đà Nẵng,retail,2024-11-15,Bút bi đen 0.5 mm,Bút viết,Thiên Long,cây,5000.0,60,lecturer_sample,2025-11,25000.0,3048.780487804878,21951.219512195123
